S	212350223	10709	2020	PROGRAMACIONDEGASTOS
D	2.3.01.01.01.98	1	10	013	083	70443	0	3087022	0	0	6912978	0	0	0	10000000	0	0
D	2.3.01.01.02.01	1	10	002	018	7056	16480000	0	0	0	0	16480000	0	0	0	0	0
D	2.3.01.01.02.01	1	10	013	018	7056	2380000	0	0	0	0	2380000	0	0	0	0	0
D	2.3.01.01.03.01	1	10	013	099	70443	0	0	0	0	20000000	0	0	0	20000000	0	0
D	2.3.01.01.03.01	1	11	047	099	70443	0	20195355	0	0	0	0	0	0	20195355	0	0
D	2.3.01.01.03.09	1	10	013	018	7056	9000000	0	0	0	0	9000000	0	0	0	0	0
D	2.3.01.01.03.11	1	10	002	018	7056	0	0	0	0	16480000	0	0	0	16480000	0	0
D	2.3.01.01.03.11	1	10	013	017	7056	0	0	0	0	15200000	0	0	0	15200000	8400000	0
D	2.3.01.01.03.11	1	10	013	018	7056	17000000	0	0	0	2380000	6200000	0	0	13180000	10800000	0
D	2.3.01.01.03.11	1	11	047	018	7056	0	11626911	0	0	0	0	0	0	11626911	0	0
D	2.3.01.01.03.13	1	10	013	022	7063	29223434	0	0	0	29223434	29223434	0	0	29223434	0	0
D	2.3.01.01.03.33	1	10	013	039	70443	72068119	0	0	0	120000000	120068119	0	0	72000000	72000000	0
D	2.3.01.01.03.33	1	10	019	039	70443	0	709000000	0	0	0	709000000	0	0	0	0	0
D	2.3.01.01.03.33	1	11	047	039	70443	0	80000000	0	0	0	0	0	0	80000000	80000000	0
D	2.3.01.01.03.39	1	10	013	048	7082	0	0	0	0	18000000	0	0	0	18000000	0	0
D	2.3.01.01.03.47	1	10	003	065	70473	4000000	0	0	0	4000000	4000000	0	0	4000000	0	0
D	2.3.01.01.03.47	1	10	013	065	70473	35000000	0	0	0	0	35000000	0	0	0	0	0
D	2.3.01.01.03.49	1	10	013	002	70443	100000000	0	0	0	205927612	100000000	0	0	205927612	190000000	0
D	2.3.01.01.03.49	1	11	047	002	70443	0	13097657	0	0	0	0	0	0	13097657	0	0
D	2.3.01.01.03.51	1	10	013	070	7081	73000000	0	0	0	50546274	56200000	0	0	67346274	34350000	0
D	2.3.01.01.03.55	1	10	002	086	7064	100000000	0	0	0	0	91000000	0	0	9000000	9000000	0
D	2.3.01.01.03.55	1	10	003	086	70443	0	0	0	0	91000000	0	0	0	91000000	5900000	0
D	2.3.01.01.03.55	1	11	013	086	7064	0	98000000	0	0	0	0	0	0	98000000	98000000	0
D	2.3.01.01.03.55	1	11	047	086	70443	0	258744063	0	0	0	0	0	0	258744063	181981896	0
D	2.3.01.02.03	1	10	002	066	70443	20000000	0	0	0	0	20000000	0	0	0	0	0
D	2.3.02.01.01.07	1	10	013	002	7098	23097180	0	0	0	15000000	38097180	0	0	0	0	0
D	2.3.02.01.01.09	1	10	013	002	7098	67702518	0	17773878	0	0	29962390	0	0	19966250	19966250	0
D	2.3.02.01.02.09	1	10	002	002	7098	4000000	0	0	0	0	0	0	0	4000000	4000000	0
D	2.3.02.01.02.09	1	10	013	002	7098	5226122	0	0	0	0	5226122	0	0	0	0	0
D	2.3.03.01.35	1	10	002	007	7098	1000000	0	0	0	0	0	0	0	1000000	0	0
D	2.3.03.01.98	1	10	002	049	70482	10000000	0	0	0	10000000	10000000	0	0	10000000	0	0
D	2.3.03.01.98	1	10	003	048	7082	12000000	0	0	0	0	0	0	0	12000000	0	0
D	2.3.03.01.98	1	10	005	049	70482	2500000	0	0	0	0	0	0	0	2500000	0	0
D	2.3.03.01.98	1	10	013	049	70482	80000000	116000000	0	0	92000000	82000000	0	0	206000000	6000000	0
D	2.3.03.02.07	1	10	003	028	7102	100000000	0	0	0	23077063	23077063	0	0	100000000	100000000	0
D	2.3.03.02.07	1	10	013	028	7102	85000000	14612167	0	0	31600000	24500000	0	0	106712167	82546800	0
D	2.3.03.02.07	1	11	047	028	7102	0	118596557	0	0	0	0	0	0	118596557	38521969	0
D	2.3.03.02.09	1	10	002	028	7104	5000000	0	0	0	9000000	5000000	0	0	9000000	0	0
D	2.3.03.02.09	1	10	013	028	7104	10000001	0	0	0	48919340	10000000	0	0	48919341	4800000	0
D	2.3.03.02.11	1	10	013	028	71012	20000000	0	0	0	10100000	14973333	0	0	15126667	15126667	0
D	2.3.03.02.25	1	10	002	048	7082	10000000	0	0	0	0	0	0	0	10000000	0	0
D	2.3.03.02.25	1	10	003	048	7082	24000000	0	0	0	24000000	24000000	0	0	24000000	0	0
D	2.3.03.02.25	1	10	013	048	7082	172059706	7603557	0	0	29059706	155259706	0	0	53463263	32853331	0
D	2.3.03.02.25	1	11	047	048	7082	0	1833933	0	0	0	0	0	0	1833933	0	0
D	2.3.03.02.47	1	10	013	070	7081	72798995	10138077	0	0	12200000	55998995	0	0	39138077	22213332	0
D	2.3.03.02.47	1	11	047	070	7081	0	1969157	0	0	0	0	0	0	1969157	0	0
D	2.3.03.02.49	1	10	006	074	7036	2550000	0	0	0	0	0	0	0	2550000	0	0
D	2.3.03.02.49	1	10	007	074	7036	60000000	0	0	0	51800000	51800000	0	0	60000000	8200000	0
D	2.3.03.02.49	1	10	013	080	7034	10000000	0	0	0	10000000	10000000	0	0	10000000	0	0
D	2.3.03.02.49	1	11	047	074	7036	0	72152576	0	0	0	0	0	0	72152576	3390000	0
D	2.3.03.02.55	1	10	002	083	7109	1000001	0	0	0	1000000	1000000	0	0	1000001	0	0
D	2.3.03.02.55	1	10	002	084	7098	20000000	0	0	0	7803650	7803650	0	0	20000000	12196350	0
D	2.3.03.02.55	1	10	005	083	7032	20000000	0	0	0	20000000	20000000	0	0	20000000	0	0
D	2.3.03.02.55	1	10	013		7032	0	0	0	0	10000000	0	0	0	10000000	0	0
D	2.3.03.02.55	1	10	013	084	7056	10000000	0	0	0	0	10000000	0	0	0	0	0
D	2.3.03.02.55	1	11	047	083	7032	0	38057979	0	0	0	0	0	0	38057979	0	0
D	2.3.03.02.55	1	70	047	084	7109	0	15000000	0	0	5526855	7093208	0	0	13433647	9473145	0
D	2.3.03.02.55	1	84	047	084	7109	0	0	0	0	1566353	0	0	0	1566353	0	0
D	2.3.03.02.57	1	10	013	015	7018	1329108915	207634334	0	0	0	0	0	0	1536743249	1329108915	0
D	2.3.03.02.57	1	10	019	015	7018	1198583660	850331491	0	0	0	0	0	0	2048915151	1735743137	0
D	2.3.03.02.57	1	10	021	015	7018	497421231	0	0	0	0	0	0	0	497421231	497421231	0
D	2.3.03.02.57	1	11	047	015	7018	0	37866593	0	0	0	0	0	0	37866593	1328925	0
D	2.3.03.02.61	1	10	013	011	7074	136583679	4394422	0	0	42845000	13162679	0	0	170660422	169266000	0
D	2.3.03.02.98	1	10	002	028	7109	9000000	0	0	0	0	4000000	0	0	5000000	4999550	0
D	2.3.03.02.98	1	10	013	028	7109	101626315	0	0	0	49735808	48281815	0	0	103080308	69064500	0
D	2.3.03.03.01.01	1	10	013	074	70131	28948993	0	0	0	0	11652517	0	0	17296476	17296476	0
D	2.3.03.03.05.01	1	10	013	074	70131	49947279	0	0	0	37613589	19322329	0	0	68238539	50847706	0
D	2.3.04.01.01	1	10	013	023	7051	123073763	0	0	0	123073763	123073763	0	0	123073763	0	0
D	2.3.04.01.01	1	10	013	039	70443	10000000	0	0	0	10000000	10000000	0	0	10000000	0	0
D	2.3.05.02.98	1	10	013	066	70112	70000000	0	0	0	20000000	0	0	0	90000000	80408550	0
D	2.3.05.03	1	10	002	066	70112	42972227	0	0	0	14972227	14972227	0	0	42972227	40775654	0
D	2.3.05.03	1	10	013	017	7056	0	179500000	0	0	7500000	0	0	0	187000000	0	0
D	2.3.05.03	1	10	013	056	7062	10000000	0	0	0	10000000	10000000	0	0	10000000	8000000	0
D	2.3.05.03	1	10	013	066	70112	157000000	0	0	0	155452013	86133334	0	0	226318679	203011011	0
D	2.3.05.03	1	11	047	066	70112	0	71930500	0	0	0	0	0	0	71930500	21930500	0
D	2.3.06.02.03	1	10	013	022	7063	84582000	12043455	0	0	49068978	49068978	0	0	96625455	84582000	0
D	2.3.06.02.03	1	10	013	023	7051	154516561	17204936	0	0	98478381	98478381	0	0	171721497	154516561	0
D	2.3.06.02.03	1	10	013	024	7052	31789000	5161481	0	0	17298585	17298585	0	0	36950481	31789000	0
